date,site,s2_secchi,s2_rrs,s2_kdmin,types2,l8_secchi,l8_rrs,l8_kdmin
7/9/21,73,1.581209918,0.015378001,0.572233101,S2B,1.212454047,0.019000223,0.73608439
7/9/21,74,NaN,NaN,NaN,S2B,0.72484063,0.01411689,1.263228587
7/9/21,75,1.842202624,0.011324668,0.501035259,S2B,1.529531189,0.015161779,0.595776554
7/9/21,76,NaN,0.002666001,NaN,S2B,1.712333006,0.009876223,0.538253169
7/9/21,77,NaN,NaN,NaN,S2B,1.137351796,0.01476689,0.803119851
7/9/21,78,NaN,NaN,NaN,S2B,NaN,0.012159001,NaN
7/9/21,79,NaN,NaN,NaN,S2B,0.712677515,0.013815112,1.278635093
7/9/21,80,NaN,NaN,NaN,S2B,0.884345654,0.016132001,1.021393255
7/9/21,81,NaN,NaN,NaN,S2B,0.795127007,0.01601089,1.134618394
7/9/21,82,NaN,NaN,NaN,S2B,0.814261457,0.016028001,1.108028501
7/9/21,83,NaN,NaN,NaN,S2B,0.76111707,0.01610489,1.18534784
7/9/21,84,NaN,NaN,NaN,S2B,0.99346012,0.013781334,0.959571178
7/9/21,85,NaN,NaN,NaN,S2B,1.235021665,0.015743779,0.731197518
7/9/21,86,NaN,NaN,NaN,S2B,1.073739698,0.014578223,0.840190729
7/9/21,87,NaN,NaN,NaN,S2B,1.268417503,0.019255334,0.702957177
7/9/21,88,NaN,NaN,NaN,S2B,1.023313863,0.018147334,0.87481627
7/9/21,89,NaN,NaN,NaN,S2B,1.311306781,0.01853089,0.682256592
7/9/21,90,NaN,NaN,NaN,S2B,NaN,NaN,NaN
7/9/21,91,NaN,NaN,NaN,S2B,2.735637501,0.015988001,0.332242302
7/9/21,92,NaN,NaN,NaN,S2B,0.913909285,0.012757779,0.995193557
7/9/21,93,NaN,NaN,NaN,S2B,0.798956474,0.015340001,1.133301221
7/9/21,94,NaN,NaN,NaN,S2B,0.793938265,0.014427112,1.146750349
7/9/21,95,NaN,NaN,NaN,S2B,0.873864261,0.015605112,1.034516596
7/9/21,96,NaN,NaN,NaN,S2B,0.835218622,0.014369779,1.087209806
7/9/21,97,NaN,NaN,NaN,S2B,0.886718758,0.01634289,1.016414413
7/9/21,98,NaN,NaN,NaN,S2B,0.508923661,0.013350445,1.787845327
7/9/21,99,NaN,NaN,NaN,S2B,0.939667253,0.016488667,0.958597105
7/9/21,100,NaN,NaN,NaN,S2B,0.845994716,0.013960668,1.077948019
7/9/21,101,NaN,NaN,NaN,S2B,1.023882579,0.016897779,0.879000009
7/9/21,102,NaN,NaN,NaN,S2B,1.271569901,0.016990001,0.706942272
7/9/21,103,NaN,NaN,NaN,S2B,1.437104009,0.017570001,0.62418824
7/9/21,104,NaN,NaN,NaN,S2B,1.681366854,0.018184445,0.533289914
7/9/21,105,NaN,NaN,NaN,S2B,2.99614691,0.015506334,0.303297559
7/9/21,106,NaN,NaN,NaN,S2B,5.179167642,0.011949001,0.177010317
7/9/21,107,NaN,NaN,NaN,S2B,0.808618659,0.014839112,1.129163287
7/9/21,108,NaN,NaN,NaN,S2B,0.775821463,0.015998667,1.155656248
7/9/21,109,NaN,NaN,NaN,S2B,0.814177218,0.014513779,1.114193873
7/9/21,110,NaN,NaN,NaN,S2B,0.911246095,0.014654668,0.995563731
7/9/21,111,NaN,NaN,NaN,S2B,0.972470835,0.015617334,0.929058733
7/9/21,112,NaN,NaN,NaN,S2B,0.895975221,0.015691556,1.008832824
7/9/21,113,NaN,NaN,NaN,S2B,0.854589189,0.015109112,1.059393466
7/9/21,114,NaN,NaN,NaN,S2B,0.897068277,0.016233334,1.00720287
7/9/21,115,NaN,NaN,NaN,S2B,0.820219394,0.014685429,1.112315174
7/9/21,116,NaN,NaN,NaN,S2B,0.934267576,0.018439667,0.957399023
7/9/21,117,NaN,NaN,NaN,S2B,0.885728885,0.014064001,1.054749469
7/9/21,118,NaN,NaN,NaN,S2B,NaN,NaN,NaN
7/9/21,119,NaN,NaN,NaN,S2B,1.220370417,0.018085779,0.734044896
7/9/21,120,NaN,NaN,NaN,S2B,NaN,NaN,NaN
7/9/21,121,NaN,NaN,NaN,S2B,3.009368834,0.015313001,0.303074487
7/9/21,122,NaN,NaN,NaN,S2B,4.473526904,0.012565556,0.206205605
7/9/21,123,NaN,NaN,NaN,S2B,0.862001795,0.014256445,1.05832178
7/9/21,124,NaN,NaN,NaN,S2B,0.989235504,0.015775779,0.912832808
7/9/21,125,NaN,NaN,NaN,S2B,0.782640894,0.013926001,1.161844836
7/9/21,126,NaN,NaN,NaN,S2B,0.784526669,0.017239556,1.144898449
7/9/21,127,NaN,NaN,NaN,S2B,0.898818656,0.014545334,1.009181136
7/9/21,128,NaN,NaN,NaN,S2B,0.944171709,0.01479489,0.961500057
7/9/21,129,NaN,NaN,NaN,S2B,1.055844903,0.015626445,0.85572634
7/9/21,130,NaN,NaN,NaN,S2B,1.140685631,0.016062223,0.790818934
7/9/21,131,NaN,NaN,NaN,S2B,1.040612629,0.015404445,0.872271959
7/9/21,132,NaN,NaN,NaN,S2B,0.759458335,0.012759334,1.202951499
7/9/21,133,NaN,NaN,NaN,S2B,NaN,NaN,NaN
7/9/21,134,NaN,NaN,NaN,S2B,NaN,NaN,NaN
7/9/21,135,NaN,NaN,NaN,S2B,NaN,NaN,NaN
7/9/21,136,NaN,NaN,NaN,S2B,2.193070822,0.017023715,0.413914932
7/9/21,137,NaN,NaN,NaN,S2B,NaN,NaN,NaN
7/9/21,138,NaN,NaN,NaN,S2B,0.777092762,0.016144445,1.161331186
7/9/21,139,NaN,NaN,NaN,S2B,0.804401271,0.014725112,1.130923322
7/9/21,140,NaN,NaN,NaN,S2B,0.808218827,0.015768401,1.109518731
7/9/21,141,NaN,NaN,NaN,S2B,0.842052787,0.017755334,1.065615741
7/9/21,142,NaN,NaN,NaN,S2B,1.445413589,0.019223334,0.617540269
7/9/21,143,NaN,NaN,NaN,S2B,1.015636874,0.016090223,0.887998622
7/9/21,144,NaN,NaN,NaN,S2B,1.2999864,0.018343779,0.6917451
7/9/21,145,NaN,NaN,NaN,S2B,0.817829962,0.014979251,1.106944267
7/9/21,146,NaN,NaN,NaN,S2B,0.769941661,0.016067556,1.17262544
7/9/21,147,NaN,NaN,NaN,S2B,0.811824542,0.012968668,1.12379358
7/9/21,148,NaN,NaN,NaN,S2B,0.689649794,0.013548223,1.342875263
7/9/21,149,NaN,NaN,NaN,S2B,1.074082638,0.016622667,0.838299642
7/9/21,150,NaN,NaN,NaN,S2B,1.152188596,0.017974401,0.777821672
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
3/3/21,1,NaN,NaN,NaN,S2A,1.68142782,0.014563112,0.539452624
3/3/21,2,NaN,NaN,NaN,S2A,1.272780797,0.017108501,0.706501699
3/3/21,3,1.955647048,0.016475251,0.462034553,S2A,1.429332537,0.018072667,0.626548021
3/3/21,4,NaN,NaN,NaN,S2A,1.32191169,0.017137429,0.681272713
3/3/21,5,NaN,NaN,NaN,S2A,1.317081169,0.016795556,0.683200559
3/3/21,6,2.376126461,0.013528445,0.384620459,S2A,1.646146112,0.01599289,0.548182926
3/3/21,7,1.995089632,0.015795334,0.453824121,S2A,1.373127212,0.018335112,0.65250765
3/3/21,8,2.064543983,0.015045601,0.441912619,S2A,1.55985008,0.016640445,0.577713699
3/3/21,9,1.744277686,0.013626668,0.522170972,S2A,1.246161416,0.016553556,0.723047511
3/3/21,10,NaN,NaN,NaN,S2A,0.992112601,0.015910223,0.909749483
3/3/21,11,1.738665778,0.015019715,0.520958893,S2A,1.303048086,0.018119556,0.68726101
3/3/21,12,1.68737745,0.015395429,0.538334822,S2A,1.094831296,0.017683429,0.819230239
3/3/21,13,1.666171349,0.013131001,0.547739606,S2A,1.225498424,0.016601112,0.73562301
3/3/21,14,2.601237113,0.012834668,0.351800667,S2A,1.806790002,0.015284001,0.501146512
3/3/21,15,1.956350306,0.014349001,0.464477517,S2A,1.382913698,0.017438667,0.649340736
3/3/21,16,1.876263757,0.013520668,0.485235628,S2A,1.459749322,0.016766001,0.61639202
3/3/21,17,1.756569043,0.013054223,0.519190112,S2A,1.218758698,0.015974223,0.740606246
3/3/21,18,NaN,0.013015001,NaN,S2A,0.901557556,0.01599489,1.000730403
3/3/21,19,1.367646069,0.012987112,0.667209378,S2A,1.142973153,0.01630889,0.788660715
3/3/21,20,1.406813597,0.013043715,0.648737793,S2A,1.105639931,0.016900001,0.814384292
3/3/21,21,1.75993319,0.015757144,0.517176333,S2A,1.297941267,0.018301556,0.689444708
3/3/21,22,1.981793524,0.014513112,0.4580853,S2A,1.401748434,0.018049779,0.639371766
3/3/21,23,2.025844689,0.012766001,0.452489112,S2A,1.476747835,0.015919556,0.614309588
3/3/21,24,2.16913732,0.013405001,0.420556946,S2A,1.539147963,0.016558001,0.585237067
3/3/21,25,2.02174564,0.014777334,0.449895265,S2A,1.465943208,0.017515334,0.612493436
3/3/21,26,4.098628261,0.011819112,0.224568121,S2A,2.503612173,0.013771112,0.363861791
3/3/21,27,1.512030168,0.013641779,0.60180146,S2A,1.170074061,0.017141334,0.767952123
3/3/21,28,1.475672045,0.012861001,0.618495396,S2A,1.165865669,0.016176223,0.773430674
3/3/21,29,1.364408908,0.012457601,0.671183353,S2A,1.104800505,0.016117501,0.816281194
3/3/21,30,1.767749558,0.011877334,0.518084409,S2A,1.294551896,0.015770001,0.697669542
3/3/21,31,1.617685274,0.012145334,0.565443555,S2A,1.229121079,0.015722287,0.734736832
3/3/21,32,2.275296376,0.013832572,0.401720179,S2A,1.607125784,0.017073112,0.559355422
3/3/21,33,4.413797429,0.010656751,0.209531957,S2A,3.038655915,0.012188668,0.301699771
3/3/21,34,5.252968343,0.010751501,0.177013065,S2A,3.377842473,0.012536668,0.270764558
3/3/21,35,2.493784976,0.012404572,0.367185457,S2A,1.906004502,0.014893112,0.475444688
3/3/21,36,1.151229304,0.013125112,0.797555985,S2A,0.958487709,0.016873001,0.937063581
3/3/21,37,0.960756347,0.012303334,0.953190372,S2A,0.948572601,0.015454667,0.953233011
3/3/21,38,2.028098953,0.012844251,0.450083238,S2A,1.501901683,0.015194667,0.603192905
3/3/21,39,2.009874041,0.013072001,0.454579206,S2A,1.514123813,0.015760445,0.596472828
3/3/21,40,1.50392104,0.012145751,0.608497819,S2A,1.176956442,0.015926501,0.766818054
3/3/21,41,2.563823501,0.013270572,0.359070223,S2A,1.859369941,0.015066667,0.48810949
3/3/21,42,3.694138752,0.011587112,0.251538696,S2A,2.442580803,0.013434223,0.373206082
3/3/21,43,3.404481199,0.013206751,0.268230523,S2A,2.428474255,0.015029112,0.372930034
3/3/21,44,3.841758562,0.013267112,0.23852968,S2A,2.452834451,0.015315112,0.369071399
3/3/21,45,1.428376963,0.012339112,0.640595958,S2A,1.169791944,0.015758001,0.772010416
3/3/21,46,1.654550874,0.012013751,0.554206783,S2A,1.302781429,0.01493889,0.695301428
3/3/21,47,NaN,NaN,NaN,S2A,1.175104343,0.017929751,0.762635457
3/3/21,48,NaN,NaN,NaN,S2A,1.319184714,0.015937667,0.686263983
3/3/21,49,NaN,NaN,NaN,S2A,1.690064875,0.016046001,0.533991396
3/3/21,50,NaN,NaN,NaN,S2A,1.224115049,0.016131001,0.736685231
3/3/21,51,NaN,NaN,NaN,S2A,1.193880552,0.013791112,0.762685346
3/3/21,52,NaN,NaN,NaN,S2A,1.43626737,0.017637751,0.624688872
3/3/21,53,NaN,NaN,NaN,S2A,1.177947838,0.017054801,0.763165184
3/3/21,54,NaN,NaN,NaN,S2A,1.464803948,0.017493779,0.612619661
3/3/21,55,2.032752303,0.014733112,0.44618141,S2A,1.500944715,0.016997779,0.598930978
3/3/21,56,2.181520324,0.015932223,0.415100932,S2A,1.529000358,0.017926001,0.586025135
3/3/21,57,1.865274771,0.014280001,0.486918838,S2A,1.325740003,0.017230251,0.67775225
3/3/21,58,NaN,NaN,NaN,S2A,0.948429803,0.015696334,0.952255779
3/3/21,59,NaN,NaN,NaN,S2A,1.137940833,0.017675112,0.788317109
3/3/21,60,NaN,NaN,NaN,S2A,1.452067742,0.017892667,0.617489689
3/3/21,61,1.761945549,0.013553001,0.516457619,S2A,1.373194274,0.016782751,0.65516482
3/3/21,62,2.047476793,0.015422445,0.444095252,S2A,1.39369531,0.018455112,0.643465254
3/3/21,63,2.095020081,0.015684572,0.431912344,S2A,1.515767439,0.018362667,0.590234882
3/3/21,64,1.801193514,0.014965112,0.503859467,S2A,1.31968624,0.018005556,0.679396254
3/3/21,65,1.690996299,0.014087501,0.537280836,S2A,1.187948086,0.017581144,0.755843556
3/3/21,66,2.173040631,0.013934751,0.418620704,S2A,1.528764444,0.016559001,0.589073577
3/3/21,67,1.360893774,0.013174001,0.670065589,S2A,1.040734986,0.016200445,0.866361726
3/3/21,68,1.333955827,0.014099334,0.681275529,S2A,1.026160644,0.017120667,0.875622962
3/3/21,69,1.370933186,0.01498889,0.660688475,S2A,1.10221073,0.016002751,0.818966534
3/3/21,70,1.861764042,0.015400858,0.487841633,S2A,1.397026661,0.017449112,0.642550402
3/3/21,71,1.623733149,0.014853001,0.564359017,S2A,1.232213696,0.017018501,0.729708986
3/3/21,72,1.500622638,0.014245715,0.610057616,S2A,1.172034324,0.016706001,0.767788276
3/3/21,73,1.541230123,0.012469751,0.594196879,S2A,1.210441571,0.015785556,0.746402349
3/3/21,74,2.937304917,0.013557112,0.312126675,S2A,1.843879138,0.016901556,0.488404608
3/3/21,75,2.431322415,0.013670668,0.374967591,S2A,1.70612951,0.016193556,0.528611308
3/3/21,76,1.999523203,0.013928668,0.457677444,S2A,1.467646764,0.016640667,0.613524321
3/3/21,77,1.786713838,0.013358223,0.519925956,S2A,1.342873974,0.017301501,0.671966686
3/3/21,78,NaN,0.007902668,NaN,S2A,1.117439505,0.009671779,0.826023107
3/3/21,79,2.052974708,0.013362668,0.443904636,S2A,1.55121289,0.015993779,0.582078573
3/3/21,80,1.993199883,0.011669751,0.459832972,S2A,1.538900937,0.013692445,0.591293217
3/3/21,81,1.412887683,0.012903251,0.645987599,S2A,1.140201621,0.016162223,0.790899019
3/3/21,82,1.460196593,0.014589715,0.623912538,S2A,1.091109778,0.01655889,0.825267686
3/3/21,83,1.25420208,0.013040001,0.728730695,S2A,1.045373941,0.016488001,0.861652283
3/3/21,84,1.431636276,0.013917668,0.635049353,S2A,1.135858189,0.017704445,0.789438947
3/3/21,85,2.373851651,0.013479144,0.384435198,S2A,1.659609595,0.016063779,0.543620941
3/3/21,86,1.658504359,0.015061334,0.547395707,S2A,1.252017669,0.018487556,0.714429281
3/3/21,87,2.815099584,0.012198501,0.326543249,S2A,1.697137616,0.015275556,0.535265516
3/3/21,88,3.214394167,0.012218223,0.284930667,S2A,2.103079293,0.014173334,0.432013938
3/3/21,89,2.27531113,0.013777251,0.403124208,S2A,1.673831094,0.016246001,0.538986827
3/3/21,90,1.887818602,0.015045001,0.481474691,S2A,1.407601055,0.017614667,0.63749872
3/3/21,91,3.483067157,0.012760223,0.264626498,S2A,2.466609471,0.014086223,0.368428251
3/3/21,92,0.355277497,0.005859556,2.62729495,S2A,0.984780064,0.007968223,0.942457597
3/3/21,93,1.855844663,0.013083556,0.491700993,S2A,1.422600668,0.016558445,0.633033561
3/3/21,94,2.130246345,0.01399489,0.427918505,S2A,1.528809223,0.017336001,0.587460611
3/3/21,95,NaN,0.012825001,NaN,S2A,0.843687568,0.014688001,1.074773436
3/3/21,96,0.831406024,0.012686001,1.096411088,S2A,NaN,NaN,NaN
3/3/21,97,1.1065545,0.012253429,0.82644724,S2A,0.994530555,0.015299334,0.912166391
3/3/21,98,NaN,NaN,NaN,S2A,1.003392686,0.015742001,0.900130262
3/3/21,99,1.369448804,0.013075556,0.668539309,S2A,1.194400229,0.016920751,0.753160577
3/3/21,100,2.273230891,0.014224801,0.40066966,S2A,1.598400058,0.017312223,0.562035811
3/3/21,101,2.354995852,0.012867556,0.39012578,S2A,1.655678128,0.015549112,0.546686304
3/3/21,102,2.584366312,0.011910001,0.35496513,S2A,1.875128975,0.014590668,0.483703497
3/3/21,103,2.106574724,0.013280001,0.435017095,S2A,1.497995425,0.016051112,0.602561629
3/3/21,104,2.77248059,0.013447501,0.332430717,S2A,1.873640599,0.015917112,0.482134481
3/3/21,105,3.962236891,0.012083751,0.231981847,S2A,2.580426165,0.01386289,0.353187997
3/3/21,106,5.566568741,0.010492751,0.174111046,S2A,3.764952226,0.011806668,0.24398754
3/3/21,107,1.00654961,0.012299501,0.908781324,S2A,0.955802233,0.015503001,0.945540592
3/3/21,108,1.20162955,0.012942751,0.758462356,S2A,1.102420604,0.01711689,0.815081293
3/3/21,109,1.503805241,0.013225144,0.605983034,S2A,1.244935704,0.016694001,0.722905047
3/3/21,110,2.136806696,0.014352501,0.427817125,S2A,1.480240371,0.017615112,0.606446079
3/3/21,111,2.170355944,0.012581251,0.421418342,S2A,1.539887996,0.015917112,0.586150172
3/3/21,112,1.772460952,0.013086001,0.515093975,S2A,1.160945584,0.015819001,0.777580525
3/3/21,113,2.148379196,0.012675715,0.42827023,S2A,1.572958819,0.015892001,0.57566257
3/3/21,114,1.547212314,0.014429601,0.593459429,S2A,1.165137358,0.016393001,0.77325307
3/3/21,115,1.468775052,0.014320001,0.621992109,S2A,1.202362685,0.016966445,0.747970608
3/3/21,116,2.279171633,0.013701144,0.405604057,S2A,1.840290841,0.015028445,0.492216844
3/3/21,117,1.473489959,0.01430289,0.618233775,S2A,1.187878791,0.018265112,0.754611443
3/3/21,118,3.371633627,0.012050501,0.283904334,S2A,2.201069285,0.01419889,0.413316193
3/3/21,119,2.9267146,0.012241001,0.312884768,S2A,1.807509342,0.014592668,0.502265391
3/3/21,120,5.146483759,0.010930001,0.179812763,S2A,3.310479556,0.012569501,0.275947875
3/3/21,121,4.156798432,0.012518751,0.223138116,S2A,2.394583774,0.014970445,0.378825735
3/3/21,122,4.856690439,0.011186001,0.199637768,S2A,3.681240853,0.012344668,0.248656111
3/3/21,123,1.672167628,0.013574223,0.545563468,S2A,1.28111545,0.017285556,0.701150302
3/3/21,124,1.226250216,0.013103429,0.744178176,S2A,1.06653319,0.01671689,0.843811651
3/3/21,125,1.046479466,0.012196445,0.874114204,S2A,0.991522115,0.015727334,0.910964752
3/3/21,126,1.513798238,0.014002223,0.600956306,S2A,1.182206299,0.017850001,0.758072444
3/3/21,127,1.992694414,0.013578668,0.457515676,S2A,1.441855767,0.016822001,0.623918299
3/3/21,128,1.707156804,0.013479112,0.534710204,S2A,1.271194877,0.016575501,0.708744061
3/3/21,129,1.362277318,0.016122858,0.662255013,S2A,1.112095801,0.019386001,0.801430618
3/3/21,130,2.268774532,0.013635251,0.40316205,S2A,1.642832376,0.015645556,0.549954953
3/3/21,131,1.227993091,0.011854251,0.747004991,S2A,1.032175819,0.015530001,0.875523915
3/3/21,132,1.304802466,0.011903556,0.702576395,S2A,1.08939359,0.015407429,0.830073261
3/3/21,133,2.001344388,0.013601715,0.455238204,S2A,1.434644822,0.016251112,0.628692295
3/3/21,134,2.457053749,0.012440287,0.372896581,S2A,1.687383023,0.015271112,0.53621617
3/3/21,135,3.299819974,0.012492858,0.278302736,S2A,2.353458102,0.014106001,0.386199548
3/3/21,136,4.846576923,0.009602001,0.199104129,S2A,4.062149523,0.01074489,0.226413616
3/3/21,137,5.14277101,0.009757779,0.188256916,S2A,4.21451137,0.011024223,0.218437656
3/3/21,138,1.465793824,0.012335556,0.624037684,S2A,1.20200917,0.016477556,0.750031609
3/3/21,139,1.549648095,0.012754001,0.589331086,S2A,1.197170081,0.016748667,0.751825502
3/3/21,140,1.775483747,0.013755251,0.515768718,S2A,1.333002627,0.016483112,0.676184368
3/3/21,141,2.011118355,0.015624667,0.451566486,S2A,1.45297386,0.01852689,0.615507683
3/3/21,142,2.711372962,0.015494001,0.343194308,S2A,1.987492626,0.017308445,0.453014592
3/3/21,143,3.678960769,0.011563779,0.252365539,S2A,2.294548578,0.01368689,0.397327349
3/3/21,144,2.859786512,0.01252289,0.320218526,S2A,1.741251038,0.015084445,0.52029355
3/3/21,145,1.981787983,0.013637556,0.460290896,S2A,1.426895686,0.016147112,0.632751643
3/3/21,146,1.753279684,0.014191779,0.518710067,S2A,1.327690396,0.017729779,0.675653695
3/3/21,147,1.779557903,0.013447779,0.51190213,S2A,1.288077064,0.016761112,0.699238684
3/3/21,148,1.523231269,0.015339334,0.594343501,S2A,1.174717306,0.018554667,0.762687571
3/3/21,149,2.927884905,0.012392251,0.318607044,S2A,2.193253799,0.013418445,0.415287771
3/3/21,150,2.465764487,0.012462001,0.375259528,S2A,1.766501909,0.014803334,0.513085142
1/30/21,1,1.637073973,0.015774445,0.553061803,S2B,1.172086758,0.019753779,0.759545816
1/30/21,2,1.477354746,0.016404001,0.611497593,S2B,1.194433845,0.019196223,0.74692069
1/30/21,3,1.407104203,0.017482223,0.637820366,S2B,1.120966344,0.020797779,0.790848147
1/30/21,4,0.916781117,0.013364751,0.99527173,S2B,0.874956792,0.019034445,1.020190954
1/30/21,5,1.075912705,0.013594001,0.84599315,S2B,1.168209049,0.019299556,0.763045732
1/30/21,6,1.650085969,0.015830667,0.547713117,S2B,1.12425587,0.019368001,0.792838428
1/30/21,7,1.551137691,0.017138667,0.579959317,S2B,1.147731531,0.020584223,0.773166445
1/30/21,8,1.066364236,0.014210668,0.851981192,S2B,0.922336023,0.018196445,0.970561879
1/30/21,9,1.460903793,0.014360223,0.62207329,S2B,1.084831719,0.017597779,0.826990903
1/30/21,10,1.179499219,0.013241112,0.773989828,S2B,1.211707351,0.017723112,0.74020415
1/30/21,11,1.054012654,0.013354223,0.864566765,S2B,0.929896742,0.017485779,0.965081377
1/30/21,12,1.260471237,0.014664668,0.720442005,S2B,1.071039696,0.01877889,0.834637436
1/30/21,13,1.307314521,0.013051779,0.697551071,S2B,1.1011937,0.017087334,0.816188866
1/30/21,14,1.206196896,0.013230223,0.756823368,S2B,1.0116912,0.016657779,0.889891175
1/30/21,15,1.223642944,0.016516001,0.736283483,S2B,0.943430926,0.019138667,0.945433027
1/30/21,16,2.12353411,0.015106445,0.427452629,S2B,1.465198688,0.017729556,0.612001826
1/30/21,17,1.585788428,0.015624001,0.570371202,S2B,1.2750033,0.018940001,0.700074945
1/30/21,18,0.939445141,0.011668223,0.978241031,S2B,0.919640727,0.016047556,0.981036559
1/30/21,19,1.17548002,0.013850223,0.774331725,S2B,1.147513911,0.017820001,0.781244829
1/30/21,20,1.555303507,0.01298089,0.587183276,S2B,1.223595154,0.016497779,0.73668312
1/30/21,21,1.099870461,0.01301689,0.830936598,S2B,0.995505677,0.018284667,0.899727016
1/30/21,22,0.99926212,0.011387201,0.915989312,S2B,0.849041009,0.015272001,1.065452607
1/30/21,23,0.82684237,0.012727779,1.10872439,S2B,0.84384356,0.015404445,1.07238203
1/30/21,24,1.860276802,0.012882668,0.492391871,S2B,1.511288103,0.017090223,0.594923269
1/30/21,25,1.632086619,0.013627556,0.558488055,S2B,1.21945023,0.016697779,0.738095775
1/30/21,26,2.458838086,0.011538668,0.373202107,S2B,1.801653485,0.013581334,0.505487027
1/30/21,27,2.640228338,0.014439556,0.345108203,S2B,1.808901312,0.016454001,0.498176276
1/30/21,28,2.241375829,0.013383112,0.407284316,S2B,1.779759086,0.015751779,0.507912481
1/30/21,29,1.728361086,0.014645112,0.524889657,S2B,1.427499467,0.01685489,0.630289198
1/30/21,30,1.763400032,0.012447334,0.520135119,S2B,1.317722625,0.015459779,0.707907522
1/30/21,31,1.67157589,0.01140089,0.549115402,S2B,1.411079087,0.015105112,0.641782106
1/30/21,32,0.403882886,0.005019201,2.281742559,S2B,1.057043515,0.016937779,0.854182562
1/30/21,33,2.52857122,0.011652001,0.363147944,S2B,1.920834637,0.013551556,0.473914173
1/30/21,34,1.937042159,0.01286889,0.472524982,S2B,1.540532167,0.015509779,0.587063599
1/30/21,35,1.680607134,0.013130445,0.542864743,S2B,1.317384067,0.016734667,0.683125788
1/30/21,36,1.355819402,0.014934223,0.668414809,S2B,1.092373935,0.01795689,0.820544142
1/30/21,37,2.377512476,0.01422489,0.384273075,S2B,1.769937513,0.015835112,0.51096991
1/30/21,38,1.386813147,0.013601112,0.657186861,S2B,1.317799966,0.016841779,0.683899461
1/30/21,39,1.242034445,0.012692445,0.737368953,S2B,1.022447085,0.015825334,0.883134986
1/30/21,40,1.856436752,0.012762001,0.492810527,S2B,1.473410675,0.014905334,0.61488392
1/30/21,41,2.69424187,0.011751334,0.3478832,S2B,1.90779221,0.013872001,0.476712496
1/30/21,42,3.238902997,0.010642445,0.287262093,S2B,2.352542577,0.012074445,0.389555863
1/30/21,43,3.11981858,0.011521334,0.295802607,S2B,2.101997198,0.013463334,0.433395201
1/30/21,44,2.069438896,0.014187334,0.43954891,S2B,1.569240214,0.016224001,0.574651027
1/30/21,45,2.168436429,0.013097112,0.422942179,S2B,1.66740805,0.015088001,0.542894573
1/30/21,46,2.281648327,0.011653334,0.402993531,S2B,1.69594178,0.014345334,0.535231037
1/30/21,47,1.49784941,0.015610667,0.603573947,S2B,1.140643672,0.018782223,0.783108223
